GPC_refno,activity_name,activity_units,activity_value,emission_factor_units,emission_factor_value,emissions_units,emissions_value,gas_name,id,region_code,region_name,source_name,temporal_granularity,year
I.3.1,natural gas consumption by industrial buildings,TJ,3141.0954786000007,kg/TJ,0.1,kg,314.1095478600001,N2O,e0ffec6d-4b8f-30f0-8135-0320a602e134,AR-D,SAN LUIS,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,1174.7284453800003,kg/TJ,0.1,kg,117.47284453800003,N2O,a516d4b8-98b8-3192-8914-abc071164dfd,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,12993.796020540001,kg/TJ,0.1,kg,1299.3796020540003,N2O,e7847b78-4f76-3516-b140-b1520778e535,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,930.6113336400001,kg/TJ,0.1,kg,93.06113336400001,N2O,75de13a2-41ae-37ee-884b-c4dad3038594,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,51.38488080000001,kg/TJ,0.1,kg,5.138488080000002,N2O,fc31209f-8886-37c4-a4d0-7ad8f580c136,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,4820.927336691361,kg/TJ,0.1,kg,482.0927336691361,N2O,ef92fb01-1553-332a-84db-257c44006963,AR-S,SANTA FE,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,18992.980853940004,kg/TJ,0.1,kg,1899.2980853940005,N2O,658285ab-5f2f-3390-8307-7202d09cf047,AR-S,SANTA FE,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,431.83153121400005,kg/TJ,0.1,kg,43.18315312140001,N2O,3bbcbd02-0c17-37b9-83c2-3346629daf41,AR-S,SANTA FE,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,51037.77947263855,kg/TJ,0.1,kg,5103.777947263855,N2O,196758e6-f526-3fcc-98dc-10bf7c22fb31,AR-S,SANTA FE,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,204.95560410000004,kg/TJ,0.1,kg,20.495560410000007,N2O,46468fee-6628-3141-91d0-e0ac3a2d96f3,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,1227.5925879000001,kg/TJ,0.1,kg,122.75925879000002,N2O,56b2ae71-c43f-3bf4-abd3-150fc507f937,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,31.726271100000005,kg/TJ,0.1,kg,3.1726271100000005,N2O,a6610fec-a2ad-3bea-b7ce-47a84b3ee773,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,450.0459143400001,kg/TJ,0.1,kg,45.00459143400001,N2O,bcb435ab-f349-3b48-9cb9-a2d9136c85f1,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2477.6465971800003,kg/TJ,0.1,kg,247.76465971800005,N2O,e847ad49-4c89-3df2-9196-e142235f27e9,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,14844.313504320002,kg/TJ,0.1,kg,1484.4313504320003,N2O,c2f99840-2326-31a0-8a83-21ad2a7a3693,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,1192.9467213000003,kg/TJ,0.1,kg,119.29467213000004,N2O,e9d0e27e-a5e7-3996-a59b-5b04695c9a39,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,713.4323563800001,kg/TJ,0.1,kg,71.34323563800001,N2O,0ed70afe-52b2-3e3b-bff8-ff1728f262c0,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,569.7882577800001,kg/TJ,0.1,kg,56.978825778000015,N2O,8f9764a1-d879-3a58-a3dc-97d7bc84fc12,AR-T,TUCUMAN,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,4418.048694420001,kg/TJ,0.1,kg,441.80486944200015,N2O,fdfcd43d-fdab-3d3c-bf5e-578fe4b6cf4c,AR-T,TUCUMAN,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,56.83479240000001,kg/TJ,0.1,kg,5.683479240000001,N2O,929fe45c-1abd-3f94-9405-7ba0b7e76359,AR-T,TUCUMAN,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,7720.2669166800015,kg/TJ,0.1,kg,772.0266916680002,N2O,fe2ab4a5-eea1-3e4f-a601-58037db14c7f,AR-T,TUCUMAN,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,15277.002618052202,kg/TJ,0.1,kg,1527.7002618052202,N2O,e7bf2bc2-e90f-39d8-a383-2ccb2a771abb,AR-B,BUENOS AIRES,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,153297.18484048743,kg/TJ,0.1,kg,15329.718484048744,N2O,0f0552d8-d163-30ca-8015-fb773565358e,AR-B,BUENOS AIRES,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,4810.104045821401,kg/TJ,0.1,kg,481.01040458214015,N2O,ac7e8980-7461-379a-889b-44fbd680f1f6,AR-B,BUENOS AIRES,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,184850.69607844384,kg/TJ,0.1,kg,18485.069607844383,N2O,e9872c30-2e74-355f-8f4a-5914b4f7cb0d,AR-B,BUENOS AIRES,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,4354.71293604,kg/TJ,0.1,kg,435.47129360400004,N2O,f41f477c-7029-3d12-9346-b76fe3e12168,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,36228.910208040004,kg/TJ,0.1,kg,3622.8910208040006,N2O,c2bc3775-dd4e-38d7-85f2-c7a32723ac5b,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,1391.1288638400003,kg/TJ,0.1,kg,139.11288638400003,N2O,2a28bfce-3c02-3909-a927-eb9abaad6ed0,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,2553.7117919400002,kg/TJ,0.1,kg,255.37117919400004,N2O,8a40a2a2-3543-3ee1-bdfa-a959823da18f,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,101.67977928000002,kg/TJ,0.1,kg,10.167977928000003,N2O,85d67cb7-c4be-36e2-9189-8cc48ad8685e,AR-K,CATAMARCA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,471.06700194000007,kg/TJ,0.1,kg,47.10670019400001,N2O,948a4a9a-8744-3ee2-a885-ceec695427a3,AR-K,CATAMARCA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,6.384182160000001,kg/TJ,0.1,kg,0.6384182160000001,N2O,37049b86-01e2-3b3a-9488-28a138b82dab,AR-K,CATAMARCA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,3327.1321038600004,kg/TJ,0.1,kg,332.71321038600007,N2O,92e79b9f-4721-3a1f-892a-9f0a1c6b6226,AR-K,CATAMARCA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,2629.4266352400005,kg/TJ,0.1,kg,262.94266352400007,N2O,0c96fd60-20a0-348e-a100-cd25840e1e73,AR-U,CHUBUT,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,24314.352396060003,kg/TJ,0.1,kg,2431.4352396060003,N2O,9c3698f4-8139-3b21-bfe1-0dcdd5c783d6,AR-U,CHUBUT,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,1503.4748986800003,kg/TJ,0.1,kg,150.34748986800003,N2O,e22f3c5d-cc84-333d-8569-5bd299f8a8fa,AR-U,CHUBUT,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,22628.110819080004,kg/TJ,0.1,kg,2262.8110819080007,N2O,7994ff26-872e-389e-b454-126f68d99aca,AR-U,CHUBUT,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,2809.0790783400003,kg/TJ,0.1,kg,280.907907834,N2O,5fdaaa13-4966-3dab-a078-31eed45c11da,AR-X,CORDOBA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,21901.715458680002,kg/TJ,0.1,kg,2190.1715458680005,N2O,12fd0296-579e-32fa-bb58-467cd7b9d7d5,AR-X,CORDOBA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,541.3708615800001,kg/TJ,0.1,kg,54.13708615800002,N2O,603fa735-2eeb-3e83-94ca-016ccbb743cc,AR-X,CORDOBA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,24079.227638460005,kg/TJ,0.1,kg,2407.9227638460006,N2O,3464339a-c130-39d2-a386-f381f9c01134,AR-X,CORDOBA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,2.9195955000000007,kg/TJ,0.1,kg,0.29195955000000007,N2O,9af790f5-380a-330c-bd86-e2ee73808561,AR-W,CORRIENTES,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,0.03892794000000001,kg/TJ,0.1,kg,0.003892794000000001,N2O,93d5848d-4629-3295-945f-de8e8a225574,AR-W,CORRIENTES,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,0.0,kg/TJ,0.1,kg,0.0,N2O,1f5e4e88-d0a6-3929-ae16-93b7d6ecc016,AR-W,CORRIENTES,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,125.73724620000002,kg/TJ,0.1,kg,12.573724620000002,N2O,3065d299-eb77-37a2-aa97-6728ecc8ff48,AR-W,CORRIENTES,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,655.1183022600001,kg/TJ,0.1,kg,65.51183022600001,N2O,bb8b307d-7377-3d77-823b-fc93510a3c9b,AR-E,ENTRE RIOS,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,3454.3096838400006,kg/TJ,0.1,kg,345.4309683840001,N2O,a2f3e6ed-35dc-3c64-8cd0-5000339acee3,AR-E,ENTRE RIOS,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,64.58145246000001,kg/TJ,0.1,kg,6.458145246000001,N2O,97f742d8-3d2f-394b-a892-b8400dd14465,AR-E,ENTRE RIOS,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,4876.38625998,kg/TJ,0.1,kg,487.63862599800007,N2O,77532eac-e560-38f0-87e2-a11c0ecb55d0,AR-E,ENTRE RIOS,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,388.30620150000004,kg/TJ,0.1,kg,38.83062015000001,N2O,2690f968-aa2d-38cd-ad70-8e8f14f26f70,AR-Y,JUJUY,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,2028.0678181200003,kg/TJ,0.1,kg,202.80678181200005,N2O,d93eaab0-0add-36f5-877a-1d6152733248,AR-Y,JUJUY,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,108.10288938000002,kg/TJ,0.1,kg,10.810288938000003,N2O,9f49faa8-6b10-339d-8be4-08a8e7581bc1,AR-Y,JUJUY,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,4615.170783997391,kg/TJ,0.1,kg,461.5170783997391,N2O,cba0f46c-84f9-304e-8f20-b3aa3d08dedf,AR-Y,JUJUY,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,685.1317440000001,kg/TJ,0.1,kg,68.51317440000001,N2O,1eed43be-acf2-3b99-b29c-e7a60f066a15,AR-L,LA PAMPA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,9747.322608360002,kg/TJ,0.1,kg,974.7322608360003,N2O,d0d13670-1a54-395a-b660-15582ba73c0a,AR-L,LA PAMPA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,549.7403686800001,kg/TJ,0.1,kg,54.97403686800001,N2O,f4ce76d3-7d37-3ed7-adef-5a9bbe9d4dca,AR-L,LA PAMPA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,1295.2493476200002,kg/TJ,0.1,kg,129.52493476200002,N2O,af90708c-db42-39cb-80cd-143ed6309fab,AR-L,LA PAMPA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,71.62740960000001,kg/TJ,0.1,kg,7.162740960000001,N2O,0464dfbe-311e-3c5b-930c-6ace9f90c797,AR-F,LA RIOJA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,327.5007592200001,kg/TJ,0.1,kg,32.75007592200001,N2O,838b2d73-c4e8-3589-9d3d-0720ef65f66b,AR-F,LA RIOJA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,11.717309940000002,kg/TJ,0.1,kg,1.1717309940000002,N2O,ceb94eaa-375e-3690-bd0b-b859ce27a719,AR-F,LA RIOJA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,519.0262240200001,kg/TJ,0.1,kg,51.90262240200001,N2O,7691012c-c83c-3fa3-8806-61e77a52a800,AR-F,LA RIOJA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,1461.8609308200002,kg/TJ,0.1,kg,146.18609308200004,N2O,da2fbb36-edf8-382b-bc02-3cf053075351,AR-M,MENDOZA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,16964.87410788,kg/TJ,0.1,kg,1696.4874107880003,N2O,9e2bafaa-7903-3162-9da0-03c25c6449aa,AR-M,MENDOZA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,672.9862267200001,kg/TJ,0.1,kg,67.29862267200001,N2O,d5525f14-457e-3749-a7c8-f3a57cf077e0,AR-M,MENDOZA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,17084.888946900002,kg/TJ,0.1,kg,1708.4888946900003,N2O,69a00c9b-377e-3582-a453-93e597a1f7ba,AR-M,MENDOZA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,2375.2271870400004,kg/TJ,0.1,kg,237.52271870400006,N2O,753dcf9d-3201-3490-8d8c-44a4129eb168,AR-Q,NEUQUEN,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,21737.789903340003,kg/TJ,0.1,kg,2173.7789903340004,N2O,01f36f5e-efcf-39d4-b625-be849bac31a8,AR-Q,NEUQUEN,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,1237.6749243600002,kg/TJ,0.1,kg,123.76749243600003,N2O,bca7234c-e31a-3c6f-b018-58096b378c67,AR-Q,NEUQUEN,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,9276.45024612,kg/TJ,0.1,kg,927.6450246120002,N2O,76f1f8d4-60d7-3f24-919c-f445234208d5,AR-Q,NEUQUEN,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,3034.8222024000006,kg/TJ,0.1,kg,303.48222024000006,N2O,c02ee31e-2d4f-34e9-bfa6-214bbd44c52d,AR-R,RIO NEGRO,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,25632.569228280005,kg/TJ,0.1,kg,2563.256922828001,N2O,25ae9937-1053-3fc8-bb8b-14283032668b,AR-R,RIO NEGRO,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,1347.7631386800003,kg/TJ,0.1,kg,134.77631386800005,N2O,72ce2c53-376f-3b1c-aead-fc4cf4a828e2,AR-R,RIO NEGRO,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,6303.134188920001,kg/TJ,0.1,kg,630.3134188920002,N2O,46434c49-a7fa-3242-add8-b53d648166ee,AR-R,RIO NEGRO,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,446.6591835600001,kg/TJ,0.1,kg,44.66591835600001,N2O,6a5f62b1-3d4a-3c47-a55a-c782cddd6249,AR-A,SALTA,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,4608.289537200001,kg/TJ,0.1,kg,460.82895372000013,N2O,450c8bb1-9c12-314a-934d-c3b0c5e5c77b,AR-A,SALTA,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,97.59234558000001,kg/TJ,0.1,kg,9.759234558000003,N2O,174763b8-0bc5-3bd0-bc51-f07105b3dccd,AR-A,SALTA,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,5601.360328591131,kg/TJ,0.1,kg,560.1360328591131,N2O,a278b87e-c1b5-3b12-b6e3-346a844ce7df,AR-A,SALTA,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,332.9117428800001,kg/TJ,0.1,kg,33.29117428800001,N2O,f326bde8-f28d-33d6-ad52-31a039d40ce5,AR-J,SAN JUAN,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,3729.3745078800007,kg/TJ,0.1,kg,372.9374507880001,N2O,bd1ee1ff-91ea-3493-8745-656910ccaffb,AR-J,SAN JUAN,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,89.80675758000001,kg/TJ,0.1,kg,8.980675758000002,N2O,3bed7a83-ed65-3f0b-b48f-ee5a0e15d340,AR-J,SAN JUAN,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,5768.420005080001,kg/TJ,0.1,kg,576.8420005080001,N2O,92a0de3e-ecb0-3166-8913-1e313f6b0c2c,AR-J,SAN JUAN,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,880.1217954600002,kg/TJ,0.1,kg,88.01217954600003,N2O,a2e625b2-8971-34f3-a450-9389981d1b6d,AR-D,SAN LUIS,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,3299.4932664600005,kg/TJ,0.1,kg,329.9493266460001,N2O,a6b1dc35-8aef-3d5e-8108-c0887dc37db3,AR-D,SAN LUIS,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,158.08636434000002,kg/TJ,0.1,kg,15.808636434000002,N2O,25b24aa7-3176-3bd3-9290-2fd2736de0ff,AR-D,SAN LUIS,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,3924.130991700001,kg/TJ,0.1,kg,392.4130991700001,N2O,b0965a8f-efb1-30a4-9bcd-450e52cf754b,AR-D,SAN LUIS,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,1267.37694258,kg/TJ,0.1,kg,126.73769425800002,N2O,9c941de5-7390-3012-aa85-7720e5ad060c,AR-Z,SANTA CRUZ,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,12444.444931260003,kg/TJ,0.1,kg,1244.4444931260005,N2O,9c427b98-d6e9-3717-90d3-80f00f8750fc,AR-Z,SANTA CRUZ,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,992.6235420600002,kg/TJ,0.1,kg,99.26235420600003,N2O,0a121256-dcc3-320b-9658-965921269f0b,AR-Z,SANTA CRUZ,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,98.13733674000002,kg/TJ,0.1,kg,9.813733674000003,N2O,d5cd57be-ab98-3047-bb4d-976629c60fb4,AR-Z,SANTA CRUZ,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,4482.705277804201,kg/TJ,0.1,kg,448.2705277804201,N2O,fcbdff8e-9132-3028-a118-2868b4544740,AR-S,SANTA FE,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,17534.841434184003,kg/TJ,0.1,kg,1753.4841434184004,N2O,5647d106-875a-3c64-b2d5-402654f90969,AR-S,SANTA FE,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,788.3343842928001,kg/TJ,0.1,kg,78.83343842928002,N2O,c2e1926d-debe-30ac-827f-e0cdf6824bcb,AR-S,SANTA FE,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,65704.1097249978,kg/TJ,0.1,kg,6570.410972499781,N2O,0a5a3137-9b8e-32fa-945c-2c8aa21b58ec,AR-S,SANTA FE,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,240.14646186000004,kg/TJ,0.1,kg,24.014646186000007,N2O,ec61cc1d-d91f-339a-be04-f82cf56acdf2,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,1272.6322144800001,kg/TJ,0.1,kg,127.26322144800002,N2O,24290f5a-50cb-3e9c-a667-5ff7adb359bd,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,64.11431718000001,kg/TJ,0.1,kg,6.411431718000002,N2O,6972ec52-b5de-3793-8355-09a4dc34ee7d,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,514.2632737771801,kg/TJ,0.1,kg,51.42632737771801,N2O,f1ff99cb-d93e-3ff0-b039-a5f8bf1efff8,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,2707.4382270000006,kg/TJ,0.1,kg,270.74382270000007,N2O,5f548b6a-d4d9-3114-8c57-fa7c28f5dfdb,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,14803.400239380002,kg/TJ,0.1,kg,1480.3400239380003,N2O,2bfee3b9-62d4-36f2-ad83-30ae5eb1b94b,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,1313.7790470600003,kg/TJ,0.1,kg,131.37790470600004,N2O,40545485-295f-3334-ae67-f05f49b87807,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,716.8190871600001,kg/TJ,0.1,kg,71.68190871600001,N2O,67bedbfc-322a-36db-bc2d-c8ca39f7a1cd,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,913.9891032600002,kg/TJ,0.1,kg,91.39891032600002,N2O,6070ea9b-145a-3cea-8ed8-b5494f87385d,AR-T,TUCUMAN,ENARGAS,annual,2021
I.1.1,natural gas consumption by residential buildings,TJ,4530.316873380001,kg/TJ,0.1,kg,453.03168733800015,N2O,af1c417b-bc32-3637-9d02-a883eaf29ed7,AR-T,TUCUMAN,ENARGAS,annual,2021
I.2.1,natural gas consumption by official entities,TJ,160.77239220000004,kg/TJ,0.1,kg,16.077239220000006,N2O,1710746c-512b-3926-aaca-3252ce8443e3,AR-T,TUCUMAN,ENARGAS,annual,2021
I.3.1,natural gas consumption by industrial buildings,TJ,8682.000562216488,kg/TJ,0.1,kg,868.2000562216489,N2O,f2b22355-1f48-3416-a933-4bfe79f55860,AR-T,TUCUMAN,ENARGAS,annual,2021
I.2.1,natural gas consumption by commercial buildings,TJ,14230.922450225402,kg/TJ,0.1,kg,1423.0922450225403,N2O,2bc672de-be9b-39f7-a19f-d15c22909589,AR-B,BUENOS AIRES,ENARGAS,annual,2022
I.1.1,natural gas consumption by residential buildings,TJ,163326.94794967922,kg/TJ,0.1,kg,16332.694794967923,N2O,d85fb5d8-01df-3855-ac79-795180d1ead5,AR-B,BUENOS AIRES,ENARGAS,annual,2022
I.2.1,natural gas consumption by official entities,TJ,5037.835998336001,kg/TJ,0.1,kg,503.7835998336001,N2O,f888863a-e5c3-30f0-b384-4820356c31da,AR-B,BUENOS AIRES,ENARGAS,annual,2022
I.3.1,natural gas consumption by industrial buildings,TJ,198467.63265565143,kg/TJ,0.1,kg,19846.763265565143,N2O,d32f067f-e9c9-34db-8ca0-11fb6884979a,AR-B,BUENOS AIRES,ENARGAS,annual,2022
I.2.1,natural gas consumption by commercial buildings,TJ,6093.740799660001,kg/TJ,0.1,kg,609.3740799660002,N2O,82e6356d-f74a-36d9-bc0e-9924afbd485a,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2022
I.1.1,natural gas consumption by residential buildings,TJ,37167.15141792001,kg/TJ,0.1,kg,3716.7151417920013,N2O,1b94a94d-f19d-3362-a161-1d4a29423986,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2022
I.2.1,natural gas consumption by official entities,TJ,1652.1407015400002,kg/TJ,0.1,kg,165.21407015400004,N2O,156d0119-f65e-3a18-aa74-86d226bf975c,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2022
I.3.1,natural gas consumption by industrial buildings,TJ,2882.1468217200004,kg/TJ,0.1,kg,288.21468217200004,N2O,5e27b812-bf4d-3a1f-b3b6-c1426abc8e9b,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2022
I.2.1,natural gas consumption by commercial buildings,TJ,109.58215110000002,kg/TJ,0.1,kg,10.958215110000003,N2O,7e7be529-970d-3c03-aae0-47d410e96dd2,AR-K,CATAMARCA,ENARGAS,annual,2022
I.1.1,natural gas consumption by residential buildings,TJ,485.82069120000006,kg/TJ,0.1,kg,48.58206912000001,N2O,91e021f7-21b9-3758-944e-1895d7933b1d,AR-K,CATAMARCA,ENARGAS,annual,2022
I.2.1,natural gas consumption by official entities,TJ,7.902371820000002,kg/TJ,0.1,kg,0.7902371820000003,N2O,9ffae6fe-5fe9-3e3b-aeb7-b84360e7f1f7,AR-K,CATAMARCA,ENARGAS,annual,2022
I.3.1,natural gas consumption by industrial buildings,TJ,3996.4980321600005,kg/TJ,0.1,kg,399.64980321600007,N2O,fe50d6c5-a652-35b1-b90e-5d2f49e491bb,AR-K,CATAMARCA,ENARGAS,annual,2022
I.2.1,natural gas consumption by commercial buildings,TJ,3191.7453998928004,kg/TJ,0.1,kg,319.17453998928005,N2O,9e36261b-7f61-3744-9e71-495f15cd9078,AR-U,CHUBUT,ENARGAS,annual,2022
I.1.1,natural gas consumption by residential buildings,TJ,27194.831544830406,kg/TJ,0.1,kg,2719.483154483041,N2O,20eab11d-19e3-36d0-be98-c180dc6fe3e3,AR-U,CHUBUT,ENARGAS,annual,2022
I.2.1,natural gas consumption by official entities,TJ,1745.0379482766002,kg/TJ,0.1,kg,174.50379482766004,N2O,78cb73f7-de3b-36fc-b8a9-0f3699fc6de9,AR-U,CHUBUT,ENARGAS,annual,2022
I.3.1,natural gas consumption by industrial buildings,TJ,15392.725651687202,kg/TJ,0.1,kg,1539.2725651687203,N2O,8ed8e69a-21eb-3fed-9354-72514535139a,AR-U,CHUBUT,ENARGAS,annual,2022
I.2.1,natural gas consumption by commercial buildings,TJ,3160.2480250800004,kg/TJ,0.1,kg,316.02480250800005,N2O,458c68c1-e11f-35a1-9f8f-25f05f48eba4,AR-X,CORDOBA,ENARGAS,annual,2022
I.1.1,natural gas consumption by residential buildings,TJ,24655.867213680005,kg/TJ,0.1,kg,2465.586721368001,N2O,9ce5b199-0d10-32ef-9cc5-fb4e6a5a455b,AR-X,CORDOBA,ENARGAS,annual,2022
